Street,Ward,District,Prices,Area,toFace,type,certificate,width,length,floors,Location
 Nguyễn Xuân Nhĩ,Hòa Cường Nam,hải châu,-0.618540301,-0.611633317,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,0.556227018,-1.232262241,1,"16.03115,108.22655"
 Núi Thành,Hòa Cường Bắc,hải châu,1.742859998,0.825074811,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.081670753,0.702659482,2,"16.03194,108.22279"
 Lê Sát,Hòa Cường Nam,hải châu,0.350345877,-1.662360157,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-1.276983858,-1.914322273,3,"16.02977,108.22057"
 Duy Tân,Hòa Thuận Đông,hải châu,0.350345877,-1.726690372,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-1.52169348,-2.005368346,3,"16.05102,108.20813"
 Lê Văn Đức,Hòa Cường Nam,hải châu,0.055706269,-0.075548194,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.130979964,-1.018421041,1,"16.02879,108.22069"
 Lê Văn Đức,Hòa Cường Nam,hải châu,0.162896499,-1.640916752,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-1.207758247,-1.888566358,2,"16.02879,108.22069"
 Lưu Quý Kỳ,Hòa Cường Nam,hải châu,0.260688898,-0.525859697,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.655759842,-1.195230297,3,"16.03605,108.22335"
 Mạc Thị bưởi,Hòa Cường Bắc,hải châu,0.260688898,0.010225425,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,1.214177071,-0.987466925,3,"16.02867,108.21989"
 Nguyễn Phước Nguyên,Hòa Khê,thanh khê,-0.795320814,-1.06194482,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.56254994,-1.629388421,3,"16.05452,108.18347"
 Trần Tống,Vĩnh Trung,thanh khê,-0.339758339,-0.675963532,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.479221846,-1.2609126,2,"16.05878,108.21169"
 Bắc Đẩu,Thanh Bình,hải châu,0.055706269,-0.611633317,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.556227018,-1.232262241,3,"16.07666,108.2099"
 Lê Lai,Thạch Thang,hải châu,1.774792892,2.111679105,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.119566088,2.239247132,2,"16.07526,108.21788"
 Lê Đình Lý,Hòa Thuận Tây,hải châu,2.125761497,4.157914132,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.107560543,0.461095971,2,"16.0516,108.20992"
 Lê Duẩn,Tân Chính,thanh khê,1.774792892,-0.525859697,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.655759842,-1.195230297,2,"16.06965,108.2106"
 Mai Dị,Hòa Cường Bắc,hải châu,0.974592877,1.339716529,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.297282596,0.760572211,2,"16.0446,108.21827"
 Ngô Thế Vinh,Hòa Cường Bắc,hải châu,0.562836713,0.331876499,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,2,"16.04139,108.20896"
 Ngô Thị Liễu,Hòa Cường Bắc,hải châu,0.260688898,-1.640916752,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-2.061765335,3,"16.03786,108.21455"
 Nguyễn Văn Linh,Thạc Gián,thanh khê,1.076552449,0.481980333,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.640323745,-0.828915818,3,"16.05947,108.20843"
 2/9,Hòa Cường Bắc,hải châu,2.093420405,4.157914132,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.284064366,0.154707962,3,"16.08311,108.22194"
 Phạm Phú Tiết,Khuê Trung,cẩm lệ,0.40271992,0.331876499,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,-0.877428569,2,"16.03402,108.2086"
 Lê Duẩn,Tân Chính,thanh khê,1.633156039,-0.311425648,Đông Nam,Nhà mặt tiền,Không có,0.890951013,-1.107725636,3,"16.06965,108.2106"
 Bình An 5,Hòa Cường Bắc,hải châu,0.857793518,-1.469369513,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-1.723383402,2,"16.03715,108.21711"
 Đoàn Quý Phi,Hòa Cường Nam,hải châu,-0.031772946,0.331876499,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,-0.877428569,1,"16.02944,108.22031"
 Bà Huyện Thanh Quan,Mỹ An,ngũ hành sơn,1.633156039,1.275386314,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,2.267840011,-0.595443624,2,"16.04376,108.24501"
 Hàm Nghi,Vĩnh Trung,thanh khê,1.973362216,0.717857787,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.83688687,-0.755783014,4,"16.06295,108.21069"
 Hoàng Diệu,Bình Hiên,hải châu,0.631867873,-0.954727795,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.752026615,-1.58239093,4,"16.05467,108.21737"
 Huỳnh Mẫn Đạt,Hòa Cường Bắc,hải châu,0.306464744,-1.662360157,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-1.276983858,-1.914322273,3,"16.04389,108.21275"
 Huy Cận,Hòa Cường Nam,hải châu,-0.062431679,-0.311425648,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.890951013,-1.107725636,2,"16.03315,108.21869"
 Hàn Thuyên,Hòa Cường Bắc,hải châu,0.661777515,0.331876499,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,-0.877428569,3,"16.03936,108.21621"
 Lê Duẩn,Thạch Thang,hải châu,1.633156039,-1.662360157,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-1.276983858,-1.914322273,3,"16.07148,108.22157"
 Lê Anh Xuân,Hòa Cường Nam,hải châu,-0.301588811,-0.311425648,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.890951013,-1.107725636,3,"16.03115,108.22698"
 Trần Cao Vân,Tam Thuận,thanh khê,0.765206557,-1.705246967,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-1.432234729,-1.972084539,2,"16.0738,108.20758"
 Hoàng Diệu,Nam Dương,hải châu,1.383243907,-0.096991599,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.109861618,-1.026278282,3,"16.05467,108.21737"
 Lê Thanh Nghị,Hòa Cường Bắc,hải châu,0.722323389,-0.289982243,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,0.913517499,-1.099329603,3,"16.03029,108.21903"
 Đỗ Quang,Vĩnh Trung,thanh khê,0.596982112,-1.705246967,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-1.432234729,-1.972084539,4,"16.06012,108.21207"
 Hồ Nguyên Trừng,Hòa Cường Nam,hải châu,0.162896499,0.11744245,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,1.315466952,-0.949781256,2,"16.03157,108.21888"
 Hồ Tông Thốc,Hòa Cường Bắc,hải châu,0.162896499,-1.619473347,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-1.142740131,-1.864375874,2,"16.04054,108.21227"
 Bàu Hạc 5,Vĩnh Trung,thanh khê,0.432907091,0.07455564,Không,Nhà mặt tiền,Không có,1.275297344,-0.964726664,1,"16.0643,108.21337"
 Ba ĐÌnh,Thạch Thang,hải châu,0.371614952,-0.375755863,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.822266668,-1.133280168,1,"16.07621,108.2186"
 Bình An 2,Hòa Cường Bắc,hải châu,-0.26451249,-0.525859697,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.655759842,-1.195230297,3,"16.03916,108.21738"
 Chu Văn An,Bình Hiên,hải châu,0.137035034,-1.06194482,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.037681931,-1.453230577,3,"16.05698,108.218"
 Lê Bá Trinh,Hòa Cường Bắc,hải châu,0.562836713,0.07455564,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,1.275297344,-0.964726664,3,"16.04367,108.21927"
 Hóa Sơn 4,Hòa Cường Nam,hải châu,-0.74258305,-0.525859697,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.655759842,-1.195230297,1,"16.03164,108.22856"
 Đoàn Thị Điểm,Hải Châu II,hải châu,0.471802797,-0.718850341,Tây Bắc,Nhà mặt tiền,Không có,0.426668042,-1.280465642,3,"16.06643,108.21677"
 Đinh Công Tráng,Thuận Phước,hải châu,-0.399179319,-1.683803562,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-1.351357837,-1.941993676,1,"16.08876,108.21712"
 Dương Bá Trạc,Hòa Cường Nam,hải châu,0.055706269,-0.182765219,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.024038528,-1.058209415,2,"16.07621,108.2186"
 Chu Mạnh Trinh,Khuê Trung,cẩm lệ,-0.28291718,-0.204208624,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.002232094,-1.066322664,2,"16.03377,108.21313"
 Chu Mạnh Trinh,Khuê Trung,cẩm lệ,-0.176285929,-0.225652029,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,0.980279792,-1.074490185,3,"16.03377,108.21313"
 Phan Đăng Lưu,Hòa Cường Bắc,hải châu,1.191469511,0.975178646,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,2.041132781,-0.679791772,3,"16.03665,108.21825"
 Huy Cận,Hòa Cường Nam,hải châu,-0.031772946,-0.311425648,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.890951013,-1.107725636,3,"16.03315,108.21869"
 Đinh Công Tráng,Thuận Phước,hải châu,0.272317687,-0.525859697,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.655759842,-1.195230297,3,"16.08876,108.21712"
 Cao Xuân Dục,Thuận Phước,hải châu,-0.193443816,-0.568746507,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.606422546,-1.213586613,1,"16.08809,108.21715"
 Cẩm Bắc 6,Hòa Thọ Đông,cẩm lệ,0.188171989,1.854358246,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,2.675857881,-0.443637477,2,"16.01883,108.19671"
 Đỗ Quang,Vĩnh Trung,thanh khê,0.596982112,-1.705246967,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-1.432234729,-1.972084539,4,"16.06012,108.21207"
 Lê Đình Thám,Hòa Thuận Đông,hải châu,1.02723191,-0.096991599,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,-0.407453662,3,"16.04967,108.21624"
 Tô Hiến Thành,Phước Mỹ,sơn trà,0.631867873,-0.096991599,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,4,"16.06028,108.24304"
 Trần Kim Bảng,Khuê Trung,cẩm lệ,-0.228479697,0.11744245,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,1,"16.02793,108.21234"
 Hàn Thuyên,Hòa Cường Bắc,hải châu,0.562836713,0.653527572,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.784221754,-0.775377471,2,"16.03936,108.21621"
 Nguyễn Thị Minh Khai,Thạch Thang,hải châu,2.125761497,4.157914132,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.308934725,0.536018765,3,"16.0744,108.21805"
 Nguyễn Hoàng,Bình Hiên,hải châu,0.918259272,0.503423738,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.658598548,-0.822116539,2,"16.05469,108.21202"
 Bùi Tá Hán,Khuê Mỹ,ngũ hành sơn,1.653084416,-0.740293746,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,-1.58239093,3,"16.0297,108.24197"
 Nguyễn Hữu Dật,Hòa Cường Bắc,hải châu,1.207649766,0.331876499,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.04199,108.21356"
 Nguyễn Hành,Khuê Trung,cẩm lệ,-0.301588811,-1.662360157,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-1.276983858,-1.914322273,2,"16.03044,108.21328"
 Hoàng Hoa Thám,Tân Chính,thanh khê,1.590999888,0.760744597,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.871625773,-0.742858142,2,"16.06942,108.20977"
 Lê Duẩn,Tân Chính,thanh khê,0.562836713,-0.139878409,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.067225181,-1.042141492,3,"16.06965,108.2106"
 Đống Đa,Thạch Thang,hải châu,0.596982112,-1.705246967,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-1.432234729,-1.972084539,2,"16.07503,108.21489"
 Đống Đa,Thuận Phước,hải châu,1.02723191,-0.783180556,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.345865639,-1.31052879,3,"16.07503,108.21489"
 Nguyễn Cư Trinh,Hòa Cường Bắc,hải châu,0.371614952,-1.640916752,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-1.207758247,-1.888566358,3,"16.03837,108.21753"
 Nguyễn Chí Thanh,Hải Châu I,hải châu,1.383243907,1.146725885,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.373073266,0.49221259,3,"16.07735,108.22031"
 Trần Cao Vân,Tam Thuận,thanh khê,0.857793518,0.03166883,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,-0.266461189,1,"16.0738,108.20758"
 Nguyễn Đổng Chi,Hòa Cường Bắc,hải châu,0.471802797,-0.096991599,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,1.109861618,-1.026278282,3,"16.03837,108.21753"
 Huỳnh Thúc Kháng,Nam Dương,hải châu,0.371614952,-0.740293746,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,0.400004651,-1.290385959,3,"16.06075,108.21829"
 Núi Thành,Hòa Cường Bắc,hải châu,1.568674468,1.189612695,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,2.204236317,-0.619107862,3,"16.03194,108.22279"
 Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,0.645995403,0.11744245,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.315466952,-0.949781256,2,"16.04088,108.21625"
 Lê Quý Đôn,Bình Thuận,hải châu,1.076552449,-0.954727795,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.259387261,-1.445607188,3,"16.0555,108.22215"
 An Thượng 38,Mỹ An,ngũ hành sơn,0.562836713,-0.504416292,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.56724513,3,"16.04689,108.24197"
 Chu Mạnh Trinh,Khuê Trung,cẩm lệ,-0.228479697,-0.204208624,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.002232094,-1.066322664,3,"16.03377,108.21313"
 Nguyễn Hữu Thọ,Hòa Cường Bắc,hải châu,1.742859998,0.867961621,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.237458514,6,"16.03954,108.21035"
 Phan Anh,Khuê Trung,cẩm lệ,0.260688898,0.03166883,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,1.234668609,-0.979842893,1,"16.0337,108.21262"
 Phạm Huy Thông,Nại Hiên Đông,sơn trà,0.707560573,0.760744597,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,1.871625773,-0.742858142,3,"16.09197,108.22876"
 Lương Ngọc Quyến,Thuận Phước,hải châu,0.918259272,-0.182765219,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,1.024038528,-1.058209415,3,"16.08109,108.21758"
 Ông Ích Khiêm,Tam Thuận,thanh khê,1.037350418,-0.740293746,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,0.400004651,-1.290385959,2,"16.06653,108.2142"
 Huỳnh Lý,Thuận Phước,hải châu,-0.301588811,-0.611633317,Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,0.556227018,-1.232262241,2,"16.08951,108.21704"
 Trưng Nữ Vương,Hòa Thuận Tây,hải châu,-2.512547759,-1.06194482,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.037681931,-1.453230577,1,"16.05375,108.21903"
 Trưng Nữ Vương,Hòa Thuận Tây,hải châu,-0.339758339,-0.675963532,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.157461423,-0.95296025,3,"16.05375,108.21903"
 Nguyễn Phước Nguyên,An Khê,thanh khê,-0.129467417,-0.096991599,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,3,"16.05452,108.18347"
 Hóa Sơn 2,Hòa Cường Nam,hải châu,-0.647348158,-0.611633317,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.31345868,2,"16.03189,108.22724"
 Nguyễn Công Hoan,Hòa An,cẩm lệ,-0.379074077,0.11744245,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,2,"16.05217,108.17555"
 K20,Khuê Mỹ,ngũ hành sơn,-1.123514128,-0.204208624,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.172466208,2,"16.02427,108.24882"
 Nguyễn Hoàng,Nam Dương,hải châu,0.371614952,-0.204208624,Không,Nhà mặt tiền,Không có,-0.763786782,0.250511209,2,"16.05469,108.21202"
 Nguyễn Công Hoan,Hòa An,cẩm lệ,-0.339758339,0.11744245,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,2,"16.05217,108.17555"
 Hà Huy Tập,Thanh Khê Tây,thanh khê,-0.702221433,1.189612695,Không,Nhà trong hẻm,Giấy tờ hợp lệ,0.373073266,0.532496153,2,"16.0704,108.19171"
 Cao Sơn Pháo,Hòa An,cẩm lệ,-0.558068525,-0.504416292,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,-0.849230074,2,"16.05783,108.17572"
 Lý Tự Trọng,Thanh Bình,hải châu,-1.03318605,-0.096991599,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.031473736,2,"16.07853,108.21389"
 Điện Biên Phủ,Thanh Khê Đông,thanh khê,-1.552739664,-1.683803562,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,-0.341657175,2,"16.06715,108.196"
 Hà Huy Tập,Hòa Khê,thanh khê,0.661777515,0.331876499,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,1,"16.0704,108.19171"
 Tôn Đản,Hòa An,cẩm lệ,-0.320533693,0.460536928,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.195356758,0.391503681,3,"16.04509,108.18114"
 Hải Phòng,Chính Gián,thanh khê,-1.667535063,-0.847510771,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-1.018421041,2,"16.07085,108.20893"
 Nguyễn Tất Thành,Thanh Khê Đông,thanh khê,0.714972158,0.867961621,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.237458514,3,"16.07765,108.17369"
 Nguyễn Phước Thái,An Khê,thanh khê,0.545297109,1.618480793,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.183596591,1.237458514,2,"16.05995,108.18313"
 Dũng Sĩ Thanh Khê,Thanh Khê Tây,thanh khê,-0.747772605,-1.640916752,Không,Nhà trong hẻm,Giấy tờ hợp lệ,1.509933313,-1.131215019,3,"16.07597,108.17332"
 Hà Huy Tập,Hòa Khê,thanh khê,-1.819514685,-0.525859697,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.172466208,2,"16.0704,108.19171"
 Núi Thành,Hòa Thuận Đông,hải châu,-0.419592645,-0.418642673,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,0.109518737,3,"16.03194,108.22279"
 Lê Thanh Nghị,Hòa Cường Bắc,hải châu,-1.09066392,-0.311425648,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,0.109518737,2,"16.03029,108.21903"
 Phạm Như Xương,Hòa Khánh Nam,liên chiểu,-1.963400424,-1.705246967,Không,Nhà trong hẻm,Giấy tờ hợp lệ,1.130979964,-1.441398458,1,"16.06383,108.14822"
 Phú Xuân,Hòa Minh,liên chiểu,0.188171989,-1.576586537,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.673488625,3,"16.07326,108.16918"
 Cù Chính Lan,An Khê,thanh khê,0.107884027,-0.161321814,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.109518737,3,"16.0714016,108.19120789"
 Lương Thế Vinh,An Hải Đông,sơn trà,-1.539955667,-0.633076722,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.736436097,2,"16.06336,108.236"
 Nguyễn Hữu Thọ,Khuê Trung,cẩm lệ,1.442184391,1.832914842,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,2.506390764,5,"16.02728,108.20888"
 Trần Cao Vân,Tam Thuận,thanh khê,1.447785783,0.696414382,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.95547357,3,"16.0738,108.20758"
 Nguyễn Tri Phương,Hải Châu I,hải châu,2.125761497,4.157914132,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.752026615,5.044255263,1,"16.05232,108.21081"
 Sơn Thủy Đông 3,Hòa Hải,ngũ hành sơn,0.527433875,0.331876499,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,5,"16.01511,108.25758"
 Phan Châu Trinh,Phước Ninh,hải châu,1.774792892,2.261782939,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,3.070360653,3,"16.05775,108.21896"
 Nguyễn Hữu Thọ,Hòa Cường,hải châu,-0.526559495,0.331876499,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.845812758,2,"16.03954,108.21035"
 An Nhơn 7,An Hải Bắc,sơn trà,-0.822410833,-0.611633317,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.31345868,1,"16.06908,108.23411"
 Lê Ninh,An Hải Bắc,sơn trà,0.785894232,0.07455564,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.532496153,3,"16.07281,108.23758"
 Nguyễn Hữu Thọ,Khuê Trung,cẩm lệ,1.833027673,-0.740293746,Không,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,1.237458514,2,"16.02728,108.20888"
 Nguyễn Đức Trung,Xuân Hà,thanh khê,0.744022775,0.331876499,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,5,"16.06834,108.18779"
 Hà Thị Thân,An Hải Tây,sơn trà,1.076552449,1.511263768,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.63834061,0.550806864,1,"16.05885,108.23313"
 Thanh Huy,Thanh Khê Đông,thanh khê,-0.26451249,0.010225425,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.109518737,3,"16.06883,108.18284"
 Trần Xuân Lê,Hòa Khê,thanh khê,-0.571793983,0.010225425,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.109518737,2,"16.059,108.18735"
 An Nhơn 10,An Hải Bắc,sơn trà,-0.210839943,-0.568746507,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.725891447,-0.31345868,2,"16.06831,108.2343"
 Nguyễn Xí,Hòa Minh,liên chiểu,-0.419592645,0.331876499,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,1,"16.07298,108.16737"
 Đỗ Ngọc Du,Xuân Hà,thanh khê,0.248933276,0.246102879,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.391503681,5,"16.06815,108.18906"
 Ông Ích Khiêm,Hải Châu II,hải châu,-1.770668971,-1.640916752,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-1.300405985,3,"16.07838,108.21186"
 Phó Đức Chính,Mân Thái,sơn trà,-0.210839943,-0.204208624,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.200664702,3,"16.08276,108.23979"
 Nguyễn Văn Thoại,Mỹ An,ngũ hành sơn,0.554106771,0.546310548,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.290095095,0.673488625,3,"16.05129,108.24253"
 Hải Phòng,Thạch Thang,hải châu,-0.461374598,-0.525859697,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.005880084,-0.877428569,3,"16.07198,108.21543"
 Nguyễn Thiện Kế,Phước Mỹ,sơn trà,-0.047004111,-0.397199268,Đông,Nhà mặt tiền,Không có,-0.043775418,-0.736436097,2,"16.06034,108.23891"
